B19013B_001E,name,county,county subdivision,state
-666666666.0,"Shirley town, Middlesex County, Massachusetts",017,61590,25
45525.0,"Melrose city, Middlesex County, Massachusetts",017,40115,25
-666666666.0,"North Reading town, Middlesex County, Massachusetts",017,48955,25
65172.0,"Waltham city, Middlesex County, Massachusetts",017,72600,25
120037.0,"Acton town, Middlesex County, Massachusetts",017,00380,25
45991.0,"Natick town, Middlesex County, Massachusetts",017,43895,25
102660.0,"Arlington town, Middlesex County, Massachusetts",017,01605,25
-666666666.0,"Concord town, Middlesex County, Massachusetts",017,15060,25
-666666666.0,"Littleton town, Middlesex County, Massachusetts",017,35950,25
104000.0,"Pepperell town, Middlesex County, Massachusetts",017,52805,25
92734.0,"Winchester town, Middlesex County, Massachusetts",017,80510,25
-666666666.0,"Bedford town, Middlesex County, Massachusetts",017,04615,25
32438.0,"Cambridge city, Middlesex County, Massachusetts",017,11000,25
146813.0,"Hopkinton town, Middlesex County, Massachusetts",017,31085,25
-666666666.0,"Townsend town, Middlesex County, Massachusetts",017,70360,25
50294.0,"Malden city, Middlesex County, Massachusetts",017,37875,25
122500.0,"Newton city, Middlesex County, Massachusetts",017,45560,25
-666666666.0,"Hinsdale town, Berkshire County, Massachusetts",003,30315,25
-666666666.0,"Mount Washington town, Berkshire County, Massachusetts",003,43300,25
-666666666.0,"Cheshire town, Berkshire County, Massachusetts",003,13345,25
-666666666.0,"Florida town, Berkshire County, Massachusetts",003,24120,25
-666666666.0,"Hancock town, Berkshire County, Massachusetts",003,28180,25
-666666666.0,"Savoy town, Berkshire County, Massachusetts",003,60225,25
-666666666.0,"West Stockbridge town, Berkshire County, Massachusetts",003,77990,25
-666666666.0,"Williamstown town, Berkshire County, Massachusetts",003,79985,25
-666666666.0,"Monterey town, Berkshire County, Massachusetts",003,42460,25
-666666666.0,"New Ashford town, Berkshire County, Massachusetts",003,44385,25
-666666666.0,"Sheffield town, Berkshire County, Massachusetts",003,61065,25
-666666666.0,"Orange town, Franklin County, Massachusetts",011,51265,25
-666666666.0,"Warwick town, Franklin County, Massachusetts",011,73265,25
-666666666.0,"Whately town, Franklin County, Massachusetts",011,79110,25
-666666666.0,"Montague town, Franklin County, Massachusetts",011,42285,25
-666666666.0,"Ashfield town, Franklin County, Massachusetts",011,02095,25
-666666666.0,"New Salem town, Franklin County, Massachusetts",011,45490,25
-666666666.0,"Charlemont town, Franklin County, Massachusetts",011,12505,25
-666666666.0,"Conway town, Franklin County, Massachusetts",011,15200,25
-666666666.0,"Erving town, Franklin County, Massachusetts",011,21780,25
-666666666.0,"Deerfield town, Franklin County, Massachusetts",011,16670,25
-666666666.0,"Monroe town, Franklin County, Massachusetts",011,42040,25
-666666666.0,"Shutesbury town, Franklin County, Massachusetts",011,61905,25
-666666666.0,"Buckland town, Franklin County, Massachusetts",011,09595,25
111806.0,"Sunderland town, Franklin County, Massachusetts",011,68400,25
-666666666.0,"Wendell town, Franklin County, Massachusetts",011,74525,25
-666666666.0,"Rowe town, Franklin County, Massachusetts",011,58335,25
-666666666.0,"Colrain town, Franklin County, Massachusetts",011,14885,25
75642.0,"Brookline town, Norfolk County, Massachusetts",021,09175,25
63712.0,"Canton town, Norfolk County, Massachusetts",021,11315,25
23125.0,"Medfield town, Norfolk County, Massachusetts",021,39765,25
-666666666.0,"Millis town, Norfolk County, Massachusetts",021,41515,25
34899.0,"Needham town, Norfolk County, Massachusetts",021,44105,25
-666666666.0,"Norfolk town, Norfolk County, Massachusetts",021,46050,25
72353.0,"Norwood town, Norfolk County, Massachusetts",021,50250,25
-666666666.0,"Plainville town, Norfolk County, Massachusetts",021,54100,25
-666666666.0,"Walpole town, Norfolk County, Massachusetts",021,72495,25
160096.0,"Bellingham town, Norfolk County, Massachusetts",021,04930,25
-666666666.0,"Dover town, Norfolk County, Massachusetts",021,17405,25
-666666666.0,"Cohasset town, Norfolk County, Massachusetts",021,14640,25
91360.0,"Stoughton town, Norfolk County, Massachusetts",021,67945,25
88750.0,"Foxborough town, Norfolk County, Massachusetts",021,24820,25
-666666666.0,"Medway town, Norfolk County, Massachusetts",021,39975,25
76435.0,"Holbrook town, Norfolk County, Massachusetts",021,30455,25
-666666666.0,"Wellesley town, Norfolk County, Massachusetts",021,74175,25
84333.0,"Dedham town, Norfolk County, Massachusetts",021,16495,25
117667.0,"Sharon town, Norfolk County, Massachusetts",021,60785,25
-666666666.0,"Wrentham town, Norfolk County, Massachusetts",021,82315,25
97000.0,"Milton town, Norfolk County, Massachusetts",021,41690,25
58073.0,"Quincy city, Norfolk County, Massachusetts",021,55745,25
69659.0,"Avon town, Norfolk County, Massachusetts",021,02935,25
-666666666.0,"Westwood town, Norfolk County, Massachusetts",021,78690,25
74627.0,"Randolph town, Norfolk County, Massachusetts",021,55955,25
98281.0,"Sutton town, Worcester County, Massachusetts",027,68610,25
-666666666.0,"North Brookfield town, Worcester County, Massachusetts",027,47135,25
12083.0,"Oxford town, Worcester County, Massachusetts",027,51825,25
-666666666.0,"Spencer town, Worcester County, Massachusetts",027,66105,25
-666666666.0,"Warren town, Worcester County, Massachusetts",027,73090,25
-666666666.0,"Winchendon town, Worcester County, Massachusetts",027,80405,25
-666666666.0,"Athol town, Worcester County, Massachusetts",027,02480,25
-666666666.0,"Bolton town, Worcester County, Massachusetts",027,06365,25
-666666666.0,"Boylston town, Worcester County, Massachusetts",027,07525,25
-666666666.0,"Charlton town, Worcester County, Massachusetts",027,12715,25
250001.0,"Paxton town, Worcester County, Massachusetts",027,52420,25
-666666666.0,"Ashburnham town, Worcester County, Massachusetts",027,01885,25
-666666666.0,"Hardwick town, Worcester County, Massachusetts",027,28740,25
-666666666.0,"Royalston town, Worcester County, Massachusetts",027,58580,25
-666666666.0,"East Brookfield town, Worcester County, Massachusetts",027,18560,25
-666666666.0,"Hopedale town, Worcester County, Massachusetts",027,30945,25
-666666666.0,"Mendon town, Worcester County, Massachusetts",027,40255,25
70923.0,"Milford town, Worcester County, Massachusetts",027,41165,25
-666666666.0,"Millville town, Worcester County, Massachusetts",027,41585,25
-666666666.0,"Phillipston town, Worcester County, Massachusetts",027,53225,25
-666666666.0,"Sturbridge town, Worcester County, Massachusetts",027,68155,25
-666666666.0,"Upton town, Worcester County, Massachusetts",027,71480,25
-666666666.0,"Princeton town, Worcester County, Massachusetts",027,55395,25
-666666666.0,"Barre town, Worcester County, Massachusetts",027,03740,25
-666666666.0,"Berlin town, Worcester County, Massachusetts",027,05490,25
49327.0,"Leominster city, Worcester County, Massachusetts",027,35075,25
-666666666.0,"Sterling town, Worcester County, Massachusetts",027,67385,25
-666666666.0,"Rutland town, Worcester County, Massachusetts",027,58825,25
-666666666.0,"Templeton town, Worcester County, Massachusetts",027,69275,25
-666666666.0,"Auburn town, Worcester County, Massachusetts",027,02760,25
-666666666.0,"Harvard town, Worcester County, Massachusetts",027,28950,25
76417.0,"Holden town, Worcester County, Massachusetts",027,30560,25
-666666666.0,"New Braintree town, Worcester County, Massachusetts",027,45105,25
-666666666.0,"Southborough town, Worcester County, Massachusetts",027,63165,25
43750.0,"Fitchburg city, Worcester County, Massachusetts",027,23875,25
31400.0,"Gardner city, Worcester County, Massachusetts",027,25485,25
103287.0,"Grafton town, Worcester County, Massachusetts",027,26430,25
-666666666.0,"Lancaster town, Worcester County, Massachusetts",027,34165,25
-666666666.0,"Lunenburg town, Worcester County, Massachusetts",027,37420,25
74375.0,"Shrewsbury town, Worcester County, Massachusetts",027,61800,25
-666666666.0,"Westminster town, Worcester County, Massachusetts",027,77010,25
73886.0,"Webster town, Worcester County, Massachusetts",027,73895,25
50192.0,"West Boylston town, Worcester County, Massachusetts",027,75155,25
-666666666.0,"Brookfield town, Worcester County, Massachusetts",027,09105,25
-666666666.0,"Oakham town, Worcester County, Massachusetts",027,50670,25
-666666666.0,"Douglas town, Worcester County, Massachusetts",027,17300,25
-666666666.0,"Hubbardston town, Worcester County, Massachusetts",027,31435,25
-666666666.0,"Leicester town, Worcester County, Massachusetts",027,34795,25
113641.0,"Northborough town, Worcester County, Massachusetts",027,46820,25
-666666666.0,"Northbridge town, Worcester County, Massachusetts",027,46925,25
74653.0,"Blackstone town, Worcester County, Massachusetts",027,06015,25
-666666666.0,"Dudley town, Worcester County, Massachusetts",027,17685,25
-666666666.0,"Millbury town, Worcester County, Massachusetts",027,41340,25
91000.0,"Westborough town, Worcester County, Massachusetts",027,75015,25
40648.0,"Worcester city, Worcester County, Massachusetts",027,82000,25
-666666666.0,"Uxbridge town, Worcester County, Massachusetts",027,71620,25
-666666666.0,"Clinton town, Worcester County, Massachusetts",027,14395,25
-666666666.0,"West Brookfield town, Worcester County, Massachusetts",027,75400,25
-666666666.0,"Petersham town, Worcester County, Massachusetts",027,53120,25
-666666666.0,"Amesbury Town city, Essex County, Massachusetts",009,01260,25
110250.0,"Winthrop Town city, Suffolk County, Massachusetts",025,81005,25
18030.0,"Greenfield Town city, Franklin County, Massachusetts",011,27100,25
40702.0,"Easthampton Town city, Hampshire County, Massachusetts",015,19370,25
51528.0,"Methuen Town city, Essex County, Massachusetts",009,40710,25
31314.0,"Southbridge Town city, Worcester County, Massachusetts",027,63345,25
-666666666.0,"Agawam Town city, Hampden County, Massachusetts",013,00840,25
132321.0,"Palmer Town city, Hampden County, Massachusetts",013,52144,25
49717.0,"West Springfield Town city, Hampden County, Massachusetts",013,77890,25
35490.0,"Barnstable Town city, Barnstable County, Massachusetts",001,03690,25
80104.0,"Watertown Town city, Middlesex County, Massachusetts",017,73440,25
-666666666.0,"Franklin Town city, Norfolk County, Massachusetts",021,25172,25
71530.0,"Weymouth Town city, Norfolk County, Massachusetts",021,78972,25
-666666666.0,"Tyringham town, Berkshire County, Massachusetts",003,71095,25
-666666666.0,"Clarksburg town, Berkshire County, Massachusetts",003,14010,25
-666666666.0,"Dalton town, Berkshire County, Massachusetts",003,16180,25
-666666666.0,"Lee town, Berkshire County, Massachusetts",003,34655,25
-666666666.0,"North Adams city, Berkshire County, Massachusetts",003,46225,25
-666666666.0,"Alford town, Berkshire County, Massachusetts",003,00975,25
-666666666.0,"Lanesborough town, Berkshire County, Massachusetts",003,34340,25
16305.0,"Pittsfield city, Berkshire County, Massachusetts",003,53960,25
-666666666.0,"Egremont town, Berkshire County, Massachusetts",003,21360,25
-666666666.0,"New Marlborough town, Berkshire County, Massachusetts",003,45420,25
-666666666.0,"Otis town, Berkshire County, Massachusetts",003,51580,25
-666666666.0,"Richmond town, Berkshire County, Massachusetts",003,56795,25
-666666666.0,"Washington town, Berkshire County, Massachusetts",003,73335,25
-666666666.0,"Adams town, Berkshire County, Massachusetts",003,00555,25
-666666666.0,"Becket town, Berkshire County, Massachusetts",003,04545,25
-666666666.0,"Stockbridge town, Berkshire County, Massachusetts",003,67595,25
-666666666.0,"Lenox town, Berkshire County, Massachusetts",003,34970,25
-666666666.0,"Great Barrington town, Berkshire County, Massachusetts",003,26815,25
-666666666.0,"Windsor town, Berkshire County, Massachusetts",003,80685,25
-666666666.0,"Acushnet town, Bristol County, Massachusetts",005,00520,25
79441.0,"Easton town, Bristol County, Massachusetts",005,20100,25
-666666666.0,"Freetown town, Bristol County, Massachusetts",005,25240,25
-666666666.0,"Dighton town, Bristol County, Massachusetts",005,16950,25
83095.0,"Mansfield town, Bristol County, Massachusetts",005,38225,25
-666666666.0,"Norton town, Bristol County, Massachusetts",005,49970,25
-666666666.0,"Somerset town, Bristol County, Massachusetts",005,62430,25
38750.0,"New Bedford city, Bristol County, Massachusetts",005,45000,25
81221.0,"Raynham town, Bristol County, Massachusetts",005,56060,25
-666666666.0,"Rehoboth town, Bristol County, Massachusetts",005,56375,25
-666666666.0,"Fairhaven town, Bristol County, Massachusetts",005,22130,25
41023.0,"North Attleborough town, Bristol County, Massachusetts",005,46575,25
-666666666.0,"Seekonk town, Bristol County, Massachusetts",005,60645,25
45443.0,"Taunton city, Bristol County, Massachusetts",005,69170,25
-666666666.0,"Westport town, Bristol County, Massachusetts",005,77570,25
-666666666.0,"County subdivisions not defined, Bristol County, Massachusetts",005,00000,25
-666666666.0,"Berkley town, Bristol County, Massachusetts",005,05280,25
84100.0,"Dartmouth town, Bristol County, Massachusetts",005,16425,25
-666666666.0,"Swansea town, Bristol County, Massachusetts",005,68750,25
34988.0,"Fall River city, Bristol County, Massachusetts",005,23000,25
76974.0,"Attleboro city, Bristol County, Massachusetts",005,02690,25
-666666666.0,"Holland town, Hampden County, Massachusetts",013,30665,25
-666666666.0,"Tolland town, Hampden County, Massachusetts",013,70045,25
-666666666.0,"Blandford town, Hampden County, Massachusetts",013,06085,25
-666666666.0,"Granville town, Hampden County, Massachusetts",013,26675,25
-666666666.0,"Monson town, Hampden County, Massachusetts",013,42145,25
-666666666.0,"Montgomery town, Hampden County, Massachusetts",013,42530,25
-666666666.0,"Southwick town, Hampden County, Massachusetts",013,65825,25
45523.0,"Braintree Town city, Norfolk County, Massachusetts",021,07740,25
-666666666.0,"Wales town, Hampden County, Massachusetts",013,72390,25
-666666666.0,"Peru town, Berkshire County, Massachusetts",003,53050,25
-666666666.0,"Sandisfield town, Berkshire County, Massachusetts",003,59665,25
-666666666.0,"Ludlow town, Hampden County, Massachusetts",013,37175,25
-666666666.0,"Westfield city, Hampden County, Massachusetts",013,76030,25
-666666666.0,"Brimfield town, Hampden County, Massachusetts",013,08470,25
-666666666.0,"East Longmeadow town, Hampden County, Massachusetts",013,19645,25
84457.0,"Wilbraham town, Hampden County, Massachusetts",013,79740,25
49694.0,"Holyoke city, Hampden County, Massachusetts",013,30840,25
28472.0,"Chicopee city, Hampden County, Massachusetts",013,13660,25
-666666666.0,"Hampden town, Hampden County, Massachusetts",013,28075,25
-666666666.0,"Longmeadow town, Hampden County, Massachusetts",013,36300,25
37410.0,"Springfield city, Hampden County, Massachusetts",013,67000,25
114375.0,"Russell town, Hampden County, Massachusetts",013,58650,25
-666666666.0,"Chester town, Hampden County, Massachusetts",013,13485,25
-666666666.0,"County subdivisions not defined, Plymouth County, Massachusetts",023,00000,25
127153.0,"Abington town, Plymouth County, Massachusetts",023,00170,25
-666666666.0,"Norwell town, Plymouth County, Massachusetts",023,50145,25
-666666666.0,"Duxbury town, Plymouth County, Massachusetts",023,17895,25
-666666666.0,"Rochester town, Plymouth County, Massachusetts",023,57600,25
-666666666.0,"Marshfield town, Plymouth County, Massachusetts",023,38855,25
-666666666.0,"Scituate town, Plymouth County, Massachusetts",023,60330,25
-666666666.0,"Wareham town, Plymouth County, Massachusetts",023,72985,25
-666666666.0,"Middleborough town, Plymouth County, Massachusetts",023,40850,25
-666666666.0,"Halifax town, Plymouth County, Massachusetts",023,27795,25
69079.0,"Bridgewater town, Plymouth County, Massachusetts",023,08085,25
46532.0,"Brockton city, Plymouth County, Massachusetts",023,09000,25
-666666666.0,"Hingham town, Plymouth County, Massachusetts",023,30210,25
-666666666.0,"Hull town, Plymouth County, Massachusetts",023,31645,25
58229.0,"Plymouth town, Plymouth County, Massachusetts",023,54310,25
96953.0,"Carver town, Plymouth County, Massachusetts",023,11665,25
-666666666.0,"Hanover town, Plymouth County, Massachusetts",023,28285,25
-666666666.0,"Hanson town, Plymouth County, Massachusetts",023,28495,25
33571.0,"Marion town, Plymouth County, Massachusetts",023,38540,25
-666666666.0,"Mattapoisett town, Plymouth County, Massachusetts",023,39450,25
-666666666.0,"West Bridgewater town, Plymouth County, Massachusetts",023,75260,25
-666666666.0,"Kingston town, Plymouth County, Massachusetts",023,33220,25
-666666666.0,"Pembroke town, Plymouth County, Massachusetts",023,52630,25
-666666666.0,"Plympton town, Plymouth County, Massachusetts",023,54415,25
125849.0,"East Bridgewater town, Plymouth County, Massachusetts",023,18455,25
-666666666.0,"Beverly city, Essex County, Massachusetts",009,05595,25
-666666666.0,"Lakeville town, Plymouth County, Massachusetts",023,33920,25
64773.0,"Rockland town, Plymouth County, Massachusetts",023,57775,25
52250.0,"Whitman town, Plymouth County, Massachusetts",023,79530,25
-666666666.0,"Essex town, Essex County, Massachusetts",009,21850,25
-666666666.0,"Ipswich town, Essex County, Massachusetts",009,32310,25
-666666666.0,"North Andover town, Essex County, Massachusetts",009,46365,25
-666666666.0,"Newbury town, Essex County, Massachusetts",009,45175,25
-666666666.0,"Middleton town, Essex County, Massachusetts",009,41095,25
-666666666.0,"Groveland town, Essex County, Massachusetts",009,27620,25
-666666666.0,"Manchester-by-the-Sea town, Essex County, Massachusetts",009,37995,25
-666666666.0,"Nahant town, Essex County, Massachusetts",009,43580,25
-666666666.0,"West Newbury town, Essex County, Massachusetts",009,77150,25
67969.0,"Haverhill city, Essex County, Massachusetts",009,29405,25
-666666666.0,"Rockport town, Essex County, Massachusetts",009,57880,25
-666666666.0,"County subdivisions not defined, Essex County, Massachusetts",009,00000,25
-666666666.0,"Merrimac town, Essex County, Massachusetts",009,40430,25
52027.0,"Peabody city, Essex County, Massachusetts",009,52490,25
-666666666.0,"Salisbury town, Essex County, Massachusetts",009,59245,25
46635.0,"Lawrence city, Essex County, Massachusetts",009,34550,25
-666666666.0,"Lynnfield town, Essex County, Massachusetts",009,37560,25
136181.0,"Swampscott town, Essex County, Massachusetts",009,68645,25
-666666666.0,"Wenham town, Essex County, Massachusetts",009,74595,25
137159.0,"Andover town, Essex County, Massachusetts",009,01465,25
-666666666.0,"Boxford town, Essex County, Massachusetts",009,07420,25
40927.0,"Salem city, Essex County, Massachusetts",009,59105,25
135846.0,"Saugus town, Essex County, Massachusetts",009,60015,25
142763.0,"Marblehead town, Essex County, Massachusetts",009,38400,25
-666666666.0,"Danvers town, Essex County, Massachusetts",009,16250,25
-666666666.0,"Georgetown town, Essex County, Massachusetts",009,25625,25
46269.0,"Lynn city, Essex County, Massachusetts",009,37490,25
-666666666.0,"Rowley town, Essex County, Massachusetts",009,58405,25
-666666666.0,"Topsfield town, Essex County, Massachusetts",009,70150,25
-666666666.0,"Newburyport city, Essex County, Massachusetts",009,45245,25
